timestamp_utc,water_temperature,sp_conductance,ph,do_concentration,do_saturation,turbidity,segment_id,high_turbidity,timestamp,hour,day_of_week,month,day_of_year,hour_sin,hour_cos,month_sin,month_cos,water_temperature_lag_1h,water_temperature_lag_3h,water_temperature_lag_6h,water_temperature_lag_12h,water_temperature_lag_24h,sp_conductance_lag_1h,sp_conductance_lag_3h,sp_conductance_lag_6h,sp_conductance_lag_12h,sp_conductance_lag_24h,ph_lag_1h,ph_lag_3h,ph_lag_6h,ph_lag_12h,ph_lag_24h,do_concentration_lag_1h,do_concentration_lag_3h,do_concentration_lag_6h,do_concentration_lag_12h,do_concentration_lag_24h,do_saturation_lag_1h,do_saturation_lag_3h,do_saturation_lag_6h,do_saturation_lag_12h,do_saturation_lag_24h,turbidity_lag_1h,turbidity_lag_3h,turbidity_lag_6h,turbidity_lag_12h,turbidity_lag_24h,water_temperature_change_3h,water_temperature_change_6h,water_temperature_change_12h,water_temperature_change_24h,sp_conductance_change_3h,sp_conductance_change_6h,sp_conductance_change_12h,sp_conductance_change_24h,ph_change_3h,ph_change_6h,ph_change_12h,ph_change_24h,do_concentration_change_3h,do_concentration_change_6h,do_concentration_change_12h,do_concentration_change_24h,do_saturation_change_3h,do_saturation_change_6h,do_saturation_change_12h,do_saturation_change_24h,turbidity_change_3h,turbidity_change_6h,turbidity_change_12h,turbidity_change_24h,water_temperature_rolling_mean_6h,water_temperature_rolling_max_6h,water_temperature_rolling_std_6h,water_temperature_rolling_mean_12h,water_temperature_rolling_max_12h,water_temperature_rolling_std_12h,water_temperature_rolling_mean_24h,water_temperature_rolling_max_24h,water_temperature_rolling_std_24h,sp_conductance_rolling_mean_6h,sp_conductance_rolling_max_6h,sp_conductance_rolling_std_6h,sp_conductance_rolling_mean_12h,sp_conductance_rolling_max_12h,sp_conductance_rolling_std_12h,sp_conductance_rolling_mean_24h,sp_conductance_rolling_max_24h,sp_conductance_rolling_std_24h,ph_rolling_mean_6h,ph_rolling_max_6h,ph_rolling_std_6h,ph_rolling_mean_12h,ph_rolling_max_12h,ph_rolling_std_12h,ph_rolling_mean_24h,ph_rolling_max_24h,ph_rolling_std_24h,do_concentration_rolling_mean_6h,do_concentration_rolling_max_6h,do_concentration_rolling_std_6h,do_concentration_rolling_mean_12h,do_concentration_rolling_max_12h,do_concentration_rolling_std_12h,do_concentration_rolling_mean_24h,do_concentration_rolling_max_24h,do_concentration_rolling_std_24h,do_saturation_rolling_mean_6h,do_saturation_rolling_max_6h,do_saturation_rolling_std_6h,do_saturation_rolling_mean_12h,do_saturation_rolling_max_12h,do_saturation_rolling_std_12h,do_saturation_rolling_mean_24h,do_saturation_rolling_max_24h,do_saturation_rolling_std_24h,turbidity_rolling_mean_6h,turbidity_rolling_max_6h,turbidity_rolling_std_6h,turbidity_rolling_mean_12h,turbidity_rolling_max_12h,turbidity_rolling_std_12h,turbidity_rolling_mean_24h,turbidity_rolling_max_24h,turbidity_rolling_std_24h,turbidity_change_1h,turbidity_ratio_1h,risk_probability_1h,risk_probability_6h,risk_probability_12h,risk_probability_24h,predicted_risk_horizon,risk_level,turbidity_trend_6h,ph_trend_6h,do_concentration_trend_6h,sp_conductance_trend_6h,water_temperature_trend_6h,actual_high_turbidity
2022-09-28 21:00:00+00:00,4.56,0.045,7.37,13.22,102.3,147.9,15,False,2022-09-28 21:00:00+00:00,21,2,9,271,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210297e-16,4.32,4.26,4.52,5.05,5.47,0.045,0.045,0.044,0.043,0.04,7.37,7.35,7.35,7.36,7.41,13.27,13.27,13.18,13.0,12.96,102.1,101.9,101.9,102.0,102.7,139.3,141.3,183.1,150.5,326.1,0.2999999999999998,0.040000000000000036,-0.4900000000000002,-0.9100000000000001,0.0,0.0010000000000000009,0.0020000000000000018,0.0049999999999999975,0.020000000000000462,0.020000000000000462,0.009999999999999787,-0.040000000000000036,-0.049999999999998934,0.040000000000000924,0.22000000000000064,0.2599999999999998,0.3999999999999915,0.3999999999999915,0.29999999999999716,-0.4000000000000057,6.599999999999994,-35.19999999999999,-2.5999999999999943,-178.20000000000002,4.3500000000000005,4.52,0.11224972160316636,4.585,5.05,0.2804055504573423,5.052083333333333,5.8,0.538088235585347,0.044500000000000005,0.045,0.0005477225575051636,0.04383333333333333,0.045,0.0008348471099366162,0.04245833333333333,0.045,0.0015874279625331868,7.355,7.37,0.00836660026536433,7.353333333333333,7.37,0.010730867399760922,7.368333333333333,7.41,0.02014440620740431,13.24,13.28,0.041472882706705516,13.160000000000002,13.28,0.0963893619177492,13.02375,13.28,0.16007640838593437,101.93333333333334,102.1,0.08164965809276796,101.93333333333334,102.1,0.0651338947280834,102.10416666666667,102.7,0.27422486277197455,182.28333333333333,296.6,59.41896722989141,215.0,406.3,80.82293778827271,241.42916666666667,406.3,68.51060520359057,8.599999999999994,1.061737257717157,0.0004097852,0.00023315854,0.00041096157,0.0039191456,NO SIGNIFICANT RISK,LOW,-35.19999999999999,0.020000000000000462,0.040000000000000924,0.0010000000000000009,0.040000000000000036,False
2022-09-28 22:00:00+00:00,4.9,0.046,7.38,13.11,102.4,137.2,15,False,2022-09-28 22:00:00+00:00,22,2,9,271,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,4.56,4.22,4.44,4.95,5.56,0.045,0.045,0.044,0.043,0.04,7.37,7.35,7.35,7.37,7.4,13.22,13.28,13.2,13.03,12.93,102.3,101.9,101.9,101.9,102.7,147.9,149.8,296.6,178.0,295.6,0.6800000000000006,0.45999999999999996,-0.04999999999999982,-0.6599999999999993,0.0010000000000000009,0.0020000000000000018,0.0030000000000000027,0.005999999999999998,0.03000000000000025,0.03000000000000025,0.009999999999999787,-0.020000000000000462,-0.16999999999999993,-0.08999999999999986,0.08000000000000007,0.17999999999999972,0.5,0.5,0.5,-0.29999999999999716,-12.600000000000023,-159.40000000000003,-40.80000000000001,-158.40000000000003,4.3566666666666665,4.56,0.12484657250663724,4.5441666666666665,4.95,0.23918263593611097,5.014166666666666,5.8,0.5394193066676296,0.04466666666666666,0.045,0.0005163977794943188,0.04399999999999999,0.045,0.0008528028654223371,0.042666666666666665,0.045,0.00157884566161129,7.358333333333333,7.37,0.00983192080252184,7.354166666666667,7.37,0.01164500152880196,7.366666666666667,7.4,0.018097962092005544,13.246666666666668,13.28,0.032041639575259434,13.178333333333335,13.28,0.08321203292940425,13.034583333333332,13.28,0.16431621600006852,102.0,102.3,0.16733200530681233,101.95833333333333,102.3,0.1240112409373117,102.08750000000002,102.7,0.24726767752339682,176.41666666666666,296.6,61.037870757972144,214.78333333333333,406.3,81.0148228113303,234.0041666666667,406.3,68.59160475417931,-10.700000000000017,0.9276538201487491,0.0002814909,0.00017502999,0.00037885926,0.0025620235,NO SIGNIFICANT RISK,LOW,-159.40000000000003,0.03000000000000025,-0.08999999999999986,0.0020000000000000018,0.45999999999999996,False
2022-09-28 23:00:00+00:00,5.3,0.046,7.39,12.99,102.5,150.3,15,False,2022-09-28 23:00:00+00:00,23,2,9,271,-0.25881904510252157,0.9659258262890681,-1.0,-1.8369701987210297e-16,4.9,4.32,4.34,4.86,5.64,0.046,0.045,0.044,0.043,0.041,7.38,7.37,7.36,7.35,7.39,13.11,13.27,13.24,13.07,12.89,102.4,102.1,101.9,101.9,102.6,137.2,139.3,183.6,246.3,309.6,0.9799999999999995,0.96,0.4399999999999995,-0.33999999999999986,0.0010000000000000009,0.0020000000000000018,0.0030000000000000027,0.0049999999999999975,0.019999999999999574,0.02999999999999936,0.040000000000000036,0.0,-0.27999999999999936,-0.25,-0.08000000000000007,0.09999999999999964,0.4000000000000057,0.5999999999999943,0.5999999999999943,-0.09999999999999432,11.0,-33.29999999999998,-96.0,-159.3,4.433333333333334,4.9,0.2572676945647378,4.54,4.9,0.2317914423081354,4.986666666666667,5.8,0.5270646084203191,0.045000000000000005,0.046,0.0006324555320336726,0.044250000000000005,0.046,0.0009653072991633284,0.042916666666666665,0.046,0.001612900888263973,7.363333333333333,7.38,0.012110601416406127,7.355,7.38,0.013142574813445572,7.365833333333334,7.4,0.01691838893209315,13.231666666666667,13.28,0.06369196704978483,13.185,13.28,0.07280109889281798,13.042083333333332,13.28,0.1634406997012744,102.08333333333333,102.4,0.2228601953392922,102.0,102.4,0.17580981459837575,102.075,102.6,0.22116293423231811,149.85,183.6,17.246999739092452,211.38333333333335,406.3,83.51638743202857,227.40416666666667,406.3,70.01308870903812,13.100000000000023,1.0954810495626823,0.00017329758,0.00028985587,0.0006694219,0.003095702,NO SIGNIFICANT RISK,LOW,-33.29999999999998,0.02999999999999936,-0.25,0.0020000000000000018,0.96,False
2022-09-29 00:00:00+00:00,5.61,0.046,7.42,12.88,102.5,140.3,15,False,2022-09-29 00:00:00+00:00,0,3,9,272,0.0,1.0,-1.0,-1.8369701987210297e-16,5.3,4.56,4.26,4.77,5.76,0.046,0.045,0.045,0.043,0.041,7.39,7.37,7.35,7.35,7.39,12.99,13.22,13.27,13.1,12.85,102.5,102.3,101.9,101.9,102.6,150.3,147.9,141.3,222.2,279.3,1.0500000000000007,1.3500000000000005,0.8400000000000007,-0.14999999999999947,0.0010000000000000009,0.0010000000000000009,0.0030000000000000027,0.0049999999999999975,0.04999999999999982,0.07000000000000028,0.07000000000000028,0.03000000000000025,-0.33999999999999986,-0.3899999999999988,-0.21999999999999886,0.030000000000001137,0.20000000000000284,0.5999999999999943,0.5999999999999943,-0.09999999999999432,-7.599999999999994,-1.0,-81.89999999999998,-139.0,4.593333333333333,5.3,0.4288900402978081,4.576666666666667,5.3,0.30896699833577446,4.9725,5.8,0.5131255461258436,0.04533333333333333,0.046,0.0005163977794943188,0.044500000000000005,0.046,0.0009999999999999072,0.043125,0.046,0.0016762406177801721,7.368333333333333,7.39,0.016020819787609403,7.358333333333333,7.39,0.016422453217979357,7.365833333333332,7.4,0.01691838893209315,13.19,13.28,0.11679041056526974,13.178333333333335,13.28,0.08663752423784064,13.04625,13.28,0.16064577559771984,102.18333333333334,102.5,0.25625508125044055,102.05,102.5,0.22360679775003184,102.07083333333334,102.6,0.21157621027329923,144.29999999999998,150.3,5.720489489567983,203.38333333333333,406.3,84.46024167762103,220.76666666666665,406.3,69.43050743238717,-10.0,0.9334664005322688,0.00033188367,0.00028835287,0.000849104,0.0026857366,NO SIGNIFICANT RISK,LOW,-1.0,0.07000000000000028,-0.3899999999999988,0.0010000000000000009,1.3500000000000005,False
2022-09-29 01:00:00+00:00,5.64,0.046,7.42,12.84,102.2,124.2,15,False,2022-09-29 01:00:00+00:00,1,3,9,272,0.25881904510252074,0.9659258262890683,-1.0,-1.8369701987210297e-16,5.61,4.9,4.22,4.69,5.8,0.046,0.046,0.045,0.043,0.041,7.42,7.38,7.35,7.35,7.4,12.88,13.11,13.28,13.13,12.81,102.5,102.4,101.9,102.0,102.3,140.3,137.2,149.8,406.3,317.8,0.7399999999999993,1.42,0.9499999999999993,-0.16000000000000014,0.0,0.0010000000000000009,0.0030000000000000027,0.0049999999999999975,0.040000000000000036,0.07000000000000028,0.07000000000000028,0.019999999999999574,-0.2699999999999996,-0.4399999999999995,-0.2900000000000009,0.02999999999999936,-0.20000000000000284,0.29999999999999716,0.20000000000000284,-0.09999999999999432,-12.999999999999986,-25.60000000000001,-282.1,-193.60000000000002,4.8183333333333325,5.61,0.5547041253376938,4.6466666666666665,5.61,0.42870488542573243,4.96625,5.8,0.5039480002505323,0.045500000000000006,0.046,0.0005477225575051636,0.04474999999999999,0.046,0.0009653072991633246,0.043333333333333335,0.046,0.0017110044511585783,7.38,7.42,0.02366431913240669,7.364166666666667,7.42,0.023915887961132996,7.367083333333333,7.42,0.019666605256588084,13.125,13.28,0.16281891781978042,13.159999999999998,13.28,0.12113103348328613,13.0475,13.28,0.1591622087546344,102.28333333333335,102.5,0.24013884872438712,102.10000000000001,102.5,0.25226248955480135,102.06666666666668,102.5,0.2014440620741046,144.13333333333335,150.3,5.8387213212247495,196.55833333333337,406.3,86.09473068379316,214.97500000000002,406.3,70.12950287798263,-16.10000000000001,0.8852459016393442,0.00033676685,0.00028402198,0.00051660824,0.00276158,NO SIGNIFICANT RISK,LOW,-25.60000000000001,0.07000000000000028,-0.4399999999999995,0.0010000000000000009,1.42,False
2022-09-29 02:00:00+00:00,5.66,0.046,7.4,12.8,102.0,134.0,15,False,2022-09-29 02:00:00+00:00,2,3,9,272,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,5.64,5.3,4.32,4.6,5.79,0.046,0.046,0.045,0.044,0.041,7.42,7.39,7.37,7.33,7.38,12.84,12.99,13.27,13.15,12.8,102.2,102.5,102.1,101.9,102.3,124.2,150.3,139.3,283.0,251.1,0.3600000000000003,1.3399999999999999,1.0600000000000005,-0.1299999999999999,0.0,0.0010000000000000009,0.0020000000000000018,0.0049999999999999975,0.010000000000000675,0.03000000000000025,0.07000000000000028,0.020000000000000462,-0.1899999999999995,-0.46999999999999886,-0.34999999999999964,0.0,-0.5,-0.09999999999999432,0.09999999999999432,-0.29999999999999716,-16.30000000000001,-5.300000000000011,-149.0,-117.1,5.055,5.64,0.551280327963904,4.725833333333333,5.64,0.5162180359170639,4.959583333333334,5.79,0.4933865154452208,0.04566666666666666,0.046,0.0005163977794943188,0.04499999999999999,0.046,0.0008528028654223286,0.043541666666666666,0.046,0.0017189270330435651,7.391666666666667,7.42,0.023166067138533683,7.37,7.42,0.028284271247458186,7.367916666666666,7.42,0.02146365313260374,13.051666666666668,13.27,0.17747300264173016,13.135833333333332,13.28,0.15252173218227094,13.048749999999998,13.28,0.1573230545033453,102.33333333333333,102.5,0.16329931618557528,102.11666666666667,102.5,0.25166114784240257,102.0625,102.5,0.19740159904199336,139.86666666666667,150.3,9.235294617223978,173.04999999999998,296.6,57.325061947393,206.90833333333333,406.3,68.91166315537966,9.799999999999997,1.0789049919484701,0.00062893145,0.00052996824,0.0007768654,0.0055804043,NO SIGNIFICANT RISK,LOW,-5.300000000000011,0.03000000000000025,-0.46999999999999886,0.0010000000000000009,1.3399999999999999,False
2022-09-29 03:00:00+00:00,5.61,0.046,7.4,12.8,101.8,129.3,15,False,2022-09-29 03:00:00+00:00,3,3,9,272,0.7071067811865476,0.7071067811865476,-1.0,-1.8369701987210297e-16,5.66,5.61,4.56,4.52,5.65,0.046,0.046,0.045,0.044,0.041,7.4,7.42,7.37,7.35,7.37,12.8,12.88,13.22,13.18,12.82,102.0,102.5,102.3,101.9,102.1,134.0,140.3,147.9,183.1,265.6,0.0,1.0500000000000007,1.0900000000000007,-0.040000000000000036,0.0,0.0010000000000000009,0.0020000000000000018,0.0049999999999999975,-0.019999999999999574,0.03000000000000025,0.05000000000000071,0.03000000000000025,-0.08000000000000007,-0.41999999999999993,-0.379999999999999,-0.019999999999999574,-0.7000000000000028,-0.5,-0.10000000000000853,-0.29999999999999716,-11.0,-18.599999999999994,-53.79999999999998,-136.3,5.278333333333333,5.66,0.4574020842395203,4.814166666666667,5.66,0.57953677949539,4.954166666666667,5.66,0.48450707058748277,0.04583333333333334,0.046,0.00040824829046385755,0.04516666666666667,0.046,0.0008348471099366044,0.04374999999999999,0.046,0.0017003835884371829,7.396666666666666,7.42,0.020655911179782233,7.375833333333333,7.42,0.02644319239884313,7.3687499999999995,7.42,0.022324192375470932,12.973333333333334,13.22,0.16512621435336067,13.106666666666664,13.28,0.18047076486150973,13.048749999999998,13.28,0.1573230545033453,102.31666666666666,102.5,0.19407902170681737,102.125,102.5,0.24541245430355618,102.05000000000001,102.5,0.19110661718114977,138.98333333333335,150.3,9.5484902820774,160.63333333333333,296.6,46.44997961313139,202.02916666666667,406.3,69.78668416131987,-4.699999999999989,0.9649253731343285,0.000961228,0.0009441858,0.0038076385,0.0042198175,NO SIGNIFICANT RISK,LOW,-18.599999999999994,0.03000000000000025,-0.41999999999999993,0.0010000000000000009,1.0500000000000007,False
2022-09-29 04:00:00+00:00,5.54,0.046,7.4,12.82,101.8,141.3,15,False,2022-09-29 04:00:00+00:00,4,3,9,272,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,5.61,5.64,4.9,4.44,5.53,0.046,0.046,0.046,0.044,0.041,7.4,7.42,7.38,7.35,7.38,12.8,12.84,13.11,13.2,12.85,101.8,102.2,102.4,101.9,102.0,129.3,124.2,137.2,296.6,261.6,-0.09999999999999964,0.6399999999999997,1.0999999999999996,0.009999999999999787,0.0,0.0,0.0020000000000000018,0.0049999999999999975,-0.019999999999999574,0.020000000000000462,0.05000000000000071,0.020000000000000462,-0.019999999999999574,-0.28999999999999915,-0.379999999999999,-0.02999999999999936,-0.4000000000000057,-0.6000000000000085,-0.10000000000000853,-0.20000000000000284,17.10000000000001,4.100000000000023,-155.3,-120.30000000000001,5.453333333333333,5.66,0.3021037349432441,4.905,5.66,0.6136552185655522,4.9525,5.66,0.482072067497027,0.046,0.046,0.0,0.04533333333333334,0.046,0.0007784989441613944,0.04395833333333333,0.046,0.0016544844636865413,7.401666666666667,7.42,0.016020819787609317,7.38,7.42,0.025936986577609577,7.37,7.42,0.023219182474460066,12.903333333333334,13.11,0.12339638028188821,13.075000000000001,13.28,0.19883753075404229,13.047916666666666,13.28,0.1586349149206622,102.23333333333333,102.5,0.2875181153713149,102.11666666666667,102.5,0.25524794837870424,102.03750000000001,102.5,0.19740159904199153,135.88333333333333,150.3,9.082602417089932,156.15,296.6,46.68017877974339,196.35000000000002,406.3,69.93424862279362,12.0,1.0928074245939674,0.0020225046,0.0024448377,0.007398716,0.010910671,NO SIGNIFICANT RISK,LOW,4.100000000000023,0.020000000000000462,-0.28999999999999915,0.0,0.6399999999999997,False
2022-09-29 05:00:00+00:00,5.5,0.046,7.4,12.83,101.8,150.1,15,False,2022-09-29 05:00:00+00:00,5,3,9,272,0.9659258262890683,0.25881904510252074,-1.0,-1.8369701987210297e-16,5.54,5.66,5.3,4.34,5.4,0.046,0.046,0.046,0.044,0.041,7.4,7.4,7.39,7.36,7.38,12.82,12.8,12.99,13.24,12.89,101.8,102.0,102.5,101.9,102.0,141.3,134.0,150.3,183.6,235.2,-0.16000000000000014,0.20000000000000018,1.1600000000000001,0.09999999999999964,0.0,0.0,0.0020000000000000018,0.0049999999999999975,0.0,0.010000000000000675,0.040000000000000036,0.020000000000000462,0.02999999999999936,-0.16000000000000014,-0.41000000000000014,-0.0600000000000005,-0.20000000000000284,-0.7000000000000028,-0.10000000000000853,-0.20000000000000284,16.099999999999994,-0.20000000000001705,-33.5,-85.1,5.56,5.66,0.13371611720354368,4.996666666666667,5.66,0.6200048875662738,4.952916666666667,5.66,0.4825969527883162,0.046,0.046,0.0,0.04549999999999999,0.046,0.000674199862463091,0.04416666666666667,0.046,0.001578845661611307,7.405,7.42,0.012247448713931441,7.384166666666668,7.42,0.024664414311578,7.370833333333334,7.42,0.023941353466267988,12.854999999999999,12.99,0.07259476565156811,13.043333333333331,13.28,0.2072036035722693,13.046666666666667,13.28,0.1603709468068072,102.13333333333334,102.5,0.32041639575195036,102.10833333333333,102.5,0.2644319239885097,102.02916666666665,102.5,0.20319013727059973,136.5666666666667,150.3,9.351719984416107,143.20833333333334,183.6,14.935951644098958,191.3375,406.3,69.36303872599785,8.799999999999983,1.0622788393489029,0.0004907685,0.0028542234,0.0032100927,0.002845379,NO SIGNIFICANT RISK,LOW,-0.20000000000001705,0.010000000000000675,-0.16000000000000014,0.0,0.20000000000000018,False
2022-09-29 06:00:00+00:00,5.43,0.046,7.39,12.85,101.8,118.0,15,False,2022-09-29 06:00:00+00:00,6,3,9,272,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,5.5,5.61,5.61,4.26,5.29,0.046,0.046,0.046,0.045,0.042,7.4,7.4,7.42,7.35,7.38,12.83,12.8,12.88,13.27,12.92,101.8,101.8,102.5,101.9,102.0,150.1,129.3,140.3,141.3,257.3,-0.1800000000000006,-0.1800000000000006,1.17,0.13999999999999968,0.0,0.0,0.0010000000000000009,0.003999999999999997,-0.010000000000000675,-0.03000000000000025,0.040000000000000036,0.009999999999999787,0.049999999999998934,-0.030000000000001137,-0.41999999999999993,-0.07000000000000028,0.0,-0.7000000000000028,-0.10000000000000853,-0.20000000000000284,-11.300000000000011,-22.30000000000001,-23.30000000000001,-139.3,5.593333333333334,5.66,0.06121002096600397,5.093333333333334,5.66,0.5983664631665366,4.957083333333333,5.66,0.48703610406894404,0.046,0.046,0.0,0.04566666666666667,0.046,0.0004923659639171211,0.044375,0.046,0.0014688800821212806,7.406666666666666,7.42,0.0103279555899047,7.387499999999999,7.42,0.02378884383295967,7.371666666666667,7.42,0.024612945810060443,12.828333333333333,12.88,0.02994439290874004,13.009166666666667,13.28,0.20562358961476462,13.044166666666667,13.28,0.16335921120053057,102.01666666666667,102.5,0.28577380332470625,102.09999999999998,102.5,0.2730301348669722,102.02083333333333,102.5,0.20847096902811954,136.53333333333333,150.1,9.293151600341377,140.41666666666666,150.3,8.401280566153318,187.79166666666666,406.3,69.19825906748626,-32.099999999999994,0.7861425716189208,7.488885e-05,0.0008799566,0.0023586373,0.0016203006,NO SIGNIFICANT RISK,LOW,-22.30000000000001,-0.03000000000000025,-0.030000000000001137,0.0,-0.1800000000000006,False
2022-09-29 07:00:00+00:00,5.35,0.046,7.39,12.88,101.8,144.2,15,False,2022-09-29 07:00:00+00:00,7,3,9,272,0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,5.43,5.54,5.64,4.22,5.2,0.046,0.046,0.046,0.045,0.042,7.39,7.4,7.42,7.35,7.36,12.85,12.82,12.84,13.28,12.95,101.8,101.8,102.2,101.9,102.0,118.0,141.3,124.2,149.8,175.7,-0.1900000000000004,-0.29000000000000004,1.13,0.14999999999999947,0.0,0.0,0.0010000000000000009,0.003999999999999997,-0.010000000000000675,-0.03000000000000025,0.040000000000000036,0.02999999999999936,0.0600000000000005,0.040000000000000924,-0.3999999999999986,-0.06999999999999851,0.0,-0.4000000000000057,-0.10000000000000853,-0.20000000000000284,2.8999999999999773,19.999999999999986,-5.600000000000023,-31.5,5.5633333333333335,5.66,0.08914407813567027,5.190833333333333,5.66,0.5429960377108674,4.962916666666667,5.66,0.4920098900266606,0.046,0.046,0.0,0.045750000000000006,0.046,0.0004522670168664153,0.044541666666666674,0.046,0.001413572921995025,7.401666666666666,7.42,0.009831920802521406,7.390833333333333,7.42,0.020652243256242507,7.372083333333333,7.42,0.024843714394736535,12.823333333333336,12.85,0.02065591117992667,12.974166666666667,13.28,0.19251721686093204,13.04125,13.28,0.16627145170526247,101.89999999999999,102.2,0.16733200530680892,102.09166666666668,102.5,0.2810963384947833,102.01249999999999,102.5,0.21328180990128856,132.81666666666666,150.1,11.646701965231582,138.475,150.3,10.586794948067952,181.98749999999998,406.3,68.95623257450697,26.19999999999999,1.2220338983050847,0.0011426378,0.0023964688,0.0017239231,0.0023581514,NO SIGNIFICANT RISK,LOW,19.999999999999986,-0.03000000000000025,0.040000000000000924,0.0,-0.29000000000000004,False
2022-09-29 08:00:00+00:00,5.3,0.046,7.38,12.91,101.9,146.1,15,False,2022-09-29 08:00:00+00:00,8,3,9,272,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,5.35,5.5,5.66,4.32,5.14,0.046,0.046,0.046,0.045,0.042,7.39,7.4,7.4,7.37,7.36,12.88,12.83,12.8,13.27,12.98,101.8,101.8,102.0,102.1,102.0,144.2,150.1,134.0,139.3,239.4,-0.20000000000000018,-0.3600000000000003,0.9799999999999995,0.16000000000000014,0.0,0.0,0.0010000000000000009,0.003999999999999997,-0.020000000000000462,-0.020000000000000462,0.009999999999999787,0.019999999999999574,0.08000000000000007,0.10999999999999943,-0.35999999999999943,-0.07000000000000028,0.10000000000000853,-0.09999999999999432,-0.19999999999998863,-0.09999999999999432,-4.0,12.099999999999994,6.799999999999983,-93.30000000000001,5.515000000000001,5.66,0.11432410069618566,5.285,5.66,0.44921143027633714,4.969166666666667,5.66,0.49608832196333197,0.046,0.046,0.0,0.04583333333333333,0.046,0.000389249472080492,0.04470833333333333,0.046,0.0013344650993749264,7.396666666666667,7.4,0.0051639777949814445,7.394166666666667,7.42,0.016213537179735376,7.373333333333332,7.42,0.02496374182282827,12.83,12.88,0.0309838667697612,12.940833333333332,13.27,0.16779090523263782,13.038333333333334,13.28,0.1685401943200811,101.83333333333333,102.0,0.08164965809274946,102.08333333333333,102.5,0.28867513459485167,102.00416666666666,102.5,0.2176538269954922,136.15,150.1,11.548982639187786,138.00833333333335,150.3,10.156901669055443,180.67499999999998,406.3,69.3795938549527,1.9000000000000057,1.0131761442441054,0.0008028575,0.0016751335,0.0008263301,0.0030418902,NO SIGNIFICANT RISK,LOW,12.099999999999994,-0.020000000000000462,0.10999999999999943,0.0,-0.3600000000000003,False
2022-09-29 09:00:00+00:00,5.24,0.046,7.39,12.92,101.8,136.0,15,False,2022-09-29 09:00:00+00:00,9,3,9,272,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210297e-16,5.3,5.43,5.61,4.56,5.05,0.046,0.046,0.046,0.045,0.043,7.38,7.39,7.4,7.37,7.36,12.91,12.85,12.8,13.22,13.0,101.9,101.8,101.8,102.3,102.0,146.1,118.0,129.3,147.9,150.5,-0.1899999999999995,-0.3700000000000001,0.6800000000000006,0.1900000000000004,0.0,0.0,0.0010000000000000009,0.0030000000000000027,0.0,-0.010000000000000675,0.019999999999999574,0.02999999999999936,0.07000000000000028,0.11999999999999922,-0.3000000000000007,-0.08000000000000007,0.0,0.0,-0.5,-0.20000000000000284,18.0,6.699999999999989,-11.900000000000006,-14.5,5.455000000000001,5.61,0.11743083070468019,5.366666666666667,5.66,0.3314796945195745,4.975833333333333,5.66,0.4995468961461618,0.046,0.046,0.0,0.04591666666666667,0.046,0.00028867513459444573,0.044875,0.046,0.0012269616060045065,7.393333333333334,7.4,0.008164965809301853,7.395,7.42,0.015075567228884108,7.374166666666667,7.42,0.024832774042913636,12.848333333333334,12.91,0.04070217029438175,12.910833333333331,13.22,0.1319406432200986,13.035416666666668,13.28,0.17019117554058266,101.81666666666666,101.9,0.040824829046390364,102.06666666666668,102.5,0.293360880249272,102.0,102.5,0.21869176243404348,138.16666666666666,150.1,12.139796813247187,138.575,150.3,10.421753909259438,176.7875,406.3,68.55503858373447,-10.099999999999994,0.9308692676249145,0.0002953874,0.00044350987,0.0011127553,0.0019357484,NO SIGNIFICANT RISK,LOW,6.699999999999989,-0.010000000000000675,0.11999999999999922,0.0,-0.3700000000000001,False
