timestamp_utc,turbidity,year,period
2023-07-13 21:00:00+00:00,470.3,2023,test
2023-07-13 22:00:00+00:00,322.1,2023,test
2023-07-13 23:00:00+00:00,322.9,2023,test
2023-07-14 00:00:00+00:00,491.2,2023,test
2023-07-14 01:00:00+00:00,401.9,2023,test
2023-07-14 02:00:00+00:00,466.9,2023,test
2023-07-14 03:00:00+00:00,471.6,2023,test
2023-07-14 04:00:00+00:00,472.9,2023,test
2023-07-14 05:00:00+00:00,504.2,2023,test
2023-07-14 06:00:00+00:00,477.0,2023,test
2023-07-14 19:00:00+00:00,530.9,2023,test
2023-07-14 20:00:00+00:00,537.0,2023,test
2023-07-14 21:00:00+00:00,517.6,2023,test
2023-07-14 22:00:00+00:00,405.3,2023,test
2023-07-14 23:00:00+00:00,540.5,2023,test
2023-07-15 00:00:00+00:00,567.4,2023,test
2023-07-15 01:00:00+00:00,504.0,2023,test
2023-07-15 02:00:00+00:00,343.2,2023,test
2023-07-15 03:00:00+00:00,531.8,2023,test
2023-07-15 04:00:00+00:00,518.5,2023,test
2023-07-15 05:00:00+00:00,331.1,2023,test
2023-07-15 06:00:00+00:00,490.4,2023,test
2023-07-15 14:00:00+00:00,381.0,2023,test
2023-07-15 15:00:00+00:00,464.5,2023,test
2023-07-15 21:00:00+00:00,397.6,2023,test
2023-07-16 03:00:00+00:00,435.7,2023,test
2023-07-16 04:00:00+00:00,368.9,2023,test
2023-07-16 05:00:00+00:00,438.6,2023,test
2023-07-16 07:00:00+00:00,384.6,2023,test
2023-07-16 09:00:00+00:00,358.2,2023,test
2023-07-16 10:00:00+00:00,333.5,2023,test
2023-07-16 11:00:00+00:00,392.3,2023,test
2023-07-16 12:00:00+00:00,355.3,2023,test
2023-07-16 15:00:00+00:00,348.6,2023,test
2023-07-16 16:00:00+00:00,322.0,2023,test
2023-07-16 18:00:00+00:00,341.5,2023,test
2023-07-16 19:00:00+00:00,341.3,2023,test
2023-07-16 20:00:00+00:00,366.0,2023,test
2023-07-16 21:00:00+00:00,353.0,2023,test
2023-07-16 22:00:00+00:00,353.6,2023,test
2023-07-16 23:00:00+00:00,344.1,2023,test
2023-07-17 00:00:00+00:00,366.5,2023,test
2023-07-17 01:00:00+00:00,402.6,2023,test
2023-07-17 02:00:00+00:00,380.7,2023,test
2023-07-17 03:00:00+00:00,383.7,2023,test
2023-07-17 04:00:00+00:00,369.0,2023,test
2023-07-17 05:00:00+00:00,323.1,2023,test
2023-07-17 06:00:00+00:00,350.6,2023,test
2023-07-17 07:00:00+00:00,320.6,2023,test
2023-07-17 09:00:00+00:00,389.7,2023,test
2023-07-17 20:00:00+00:00,350.0,2023,test
2023-07-18 00:00:00+00:00,335.7,2023,test
2023-07-18 03:00:00+00:00,346.3,2023,test
2023-07-18 04:00:00+00:00,320.6,2023,test
2023-07-18 05:00:00+00:00,351.5,2023,test
2023-07-18 06:00:00+00:00,335.9,2023,test
2023-07-18 07:00:00+00:00,347.8,2023,test
2023-07-18 08:00:00+00:00,372.8,2023,test
2023-07-18 09:00:00+00:00,350.7,2023,test
2023-07-18 10:00:00+00:00,388.8,2023,test
2023-07-18 11:00:00+00:00,363.5,2023,test
2023-07-18 12:00:00+00:00,371.0,2023,test
2023-07-18 13:00:00+00:00,340.0,2023,test
2023-07-18 14:00:00+00:00,329.6,2023,test
2023-07-18 15:00:00+00:00,395.5,2023,test
2023-07-18 16:00:00+00:00,394.8,2023,test
2023-07-18 17:00:00+00:00,331.9,2023,test
2023-07-18 18:00:00+00:00,361.4,2023,test
2023-07-18 19:00:00+00:00,332.9,2023,test
2023-07-18 23:00:00+00:00,335.7,2023,test
2023-07-19 06:00:00+00:00,337.3,2023,test
2023-07-20 21:00:00+00:00,337.4,2023,test
2023-08-13 06:00:00+00:00,382.4,2023,test
2023-08-13 07:00:00+00:00,417.6,2023,test
2023-08-13 08:00:00+00:00,322.0,2023,test
2023-08-13 09:00:00+00:00,321.5,2023,test
2023-10-08 06:00:00+00:00,328.2,2023,test
2023-10-08 07:00:00+00:00,330.2,2023,test
2024-05-27 14:00:00+00:00,967.1,2024,test
2024-06-12 00:00:00+00:00,519.2,2024,test
2024-09-24 23:00:00+00:00,331.5,2024,test
